contact_id,account_id,email,job_title,created_date,lead_id_source,hubspot_contact_id,salesforce_contact_id,email_opt_in,persona
CON003018,ACC000127,alex.parker3018@bluepeaksolutions2.ai,Operations Director,2024-08-03,,HS203018,SFCON003018,True,Economic Buyer
CON003019,ACC000342,casey.murphy3019@atlasanalytics85.com,CEO,2026-04-08,,HS203019,SFCON003019,False,Procurement
CON003020,ACC000377,jordan.kim3020@northstarops52.com,CFO,2025-08-08,,HS203020,SFCON003020,True,Champion
CON003021,ACC000577,maya.torres3021@cobaltworks99.co,Sales Ops Analyst,2024-10-29,,HS203021,SFCON003021,True,User
CON003022,ACC000109,drew.davis3022@ironwoodworks.com,VP Sales,2024-10-13,,HS203022,SFCON003022,True,Economic Buyer
CON003023,ACC000527,quinn.brooks3023@ironwoodcloud13.net,CFO,2025-09-18,,HS203023,SFCON003023,False,Procurement
CON003024,ACC000388,emerson.parker3024@northstardata74.co,CFO,2024-12-28,,HS203024,SFCON003024,True,Technical Buyer
CON003025,ACC000600,avery.price3025@northstarnetworks4.net,IT Admin,2024-10-03,,HS203025,SFCON003025,True,Influencer
CON003026,ACC000471,bailey.ross3026@evergreensolutions.ai,Sales Ops Analyst,2024-12-25,,HS203026,SFCON003026,True,Influencer
CON003027,ACC000609,bailey.reed3027@keystoneops.ai,CEO,2025-03-03,,HS203027,SFCON003027,True,Technical Buyer
CON003028,ACC000346,bailey.ward3028@vertexplatform.com,IT Admin,2024-02-03,,,SFCON003028,True,Procurement
CON003029,ACC000483,avery.bennett3029@apexops16.co,Demand Gen Manager,2025-05-08,,HS203029,SFCON003029,False,Technical Buyer
CON003030,ACC000440,taylor.nelson3030@northstarworks.net,Sales Ops Analyst,2026-01-04,,HS203030,SFCON003030,True,Economic Buyer
CON003031,ACC000621,rowan.reed3031@signallabs78.net,Operations Director,2024-08-27,,HS203031,SFCON003031,True,Economic Buyer
CON003032,ACC000084,riley.foster3032@summitsystems.ai,Sales Manager,2024-07-07,,HS203032,SFCON003032,True,User
CON003033,ACC000255,maya.reed3033@bluepeaklabs.com,Sales Manager,2024-02-14,,HS203033,SFCON003033,False,User
CON003034,ACC000105,blake.james3034@summitops.net,Operations Director,2024-07-19,,HS203034,SFCON003034,True,Influencer
CON003035,ACC000100,elliot.gray3035@pioneernetworks.ai,Sales Manager,2024-10-24,,HS203035,SFCON003035,False,Influencer
CON003036,ACC000175,bailey.carter3036@vertexlabs77.net,Demand Gen Manager,2026-04-28,,HS203036,SFCON003036,False,Technical Buyer
CON003037,ACC000526,charlie.bennett3037@signalmarkets44.io,RevOps Manager,2025-01-13,,HS203037,,True,User
CON003038,ACC000504,riley.torres3038@catalystmarkets.ai,Operations Director,2026-02-09,,HS203038,SFCON003038,True,Technical Buyer
CON003039,ACC000552,hayden.davis3039@evergreengroup93.net,IT Admin,2025-06-06,,HS203039,SFCON003039,True,Champion
CON003040,ACC000305,jordan.brooks3040@bluepeakintelligen.net,CFO,2025-02-26,,HS203040,SFCON003040,True,Champion
CON003041,ACC000310,logan.nelson3041@cobaltlabs56.ai,Operations Director,2026-03-13,,HS203041,SFCON003041,False,Procurement
CON003042,ACC000626,drew.perry3042@evergreenanalytics.ai,CFO,2025-08-04,,HS203042,SFCON003042,True,Technical Buyer
CON003043,ACC000151,bailey.adams3043@cobaltcloud98.io,Marketing Director,2026-01-03,,HS203043,SFCON003043,True,Economic Buyer
CON003044,ACC000391,taylor.parker3044@catalystsoftware96.net,CEO,2024-12-06,,HS203044,SFCON003044,True,Champion
CON003045,ACC000002,skyler.davis3045@vertexmarkets.com,IT Admin,2024-03-28,,HS203045,SFCON003045,False,Economic Buyer
CON003046,ACC000643,riley.miller3046@meridiansoftware.io,Sales Ops Analyst,2025-10-07,,,,True,Procurement
CON003047,ACC000028,blake.patel3047@keystonemarkets.io,Demand Gen Manager,2026-05-02,,HS203047,SFCON003047,False,Influencer
CON003048,ACC000098,jordan.sullivan3048@summitnetworks26.io,RevOps Manager,2024-02-24,,HS203048,SFCON003048,True,Champion
CON003049,ACC000535,rowan.brooks3049@ironwoodhealth54.co,CEO,2026-06-26,,HS203049,SFCON003049,True,Procurement
CON003050,ACC000375,elliot.wright3050@apexgroup.com,Sales Manager,2024-01-26,,HS203050,SFCON003050,True,Economic Buyer
CON003051,ACC000589,avery.miller3051@nimbusanalytics95.com,Demand Gen Manager,2024-07-18,,HS203051,SFCON003051,True,Champion
CON003052,ACC000082,drew.ross3052@vertexmarkets87.com,Sales Manager,2025-04-12,,HS203052,SFCON003052,True,Champion
CON003053,ACC000133,emerson.gray3053@vertexanalytics.co,RevOps Manager,2025-03-23,,HS203053,SFCON003053,True,Economic Buyer
CON003054,ACC000451,emerson.miller3054@pioneergroup.co,Demand Gen Manager,2026-03-20,,HS203054,SFCON003054,True,Technical Buyer
CON003055,ACC000420,sam.long3055@northstarhealth3.io,IT Admin,2024-01-04,,HS203055,SFCON003055,True,User
CON003056,ACC000524,harper.brooks3056@summitworks.com,Demand Gen Manager,2026-02-16,,HS203056,SFCON003056,True,Influencer
CON003057,ACC000292,sam.ward3057@apexnetworks54.co,Sales Ops Analyst,2025-06-04,,HS203057,SFCON003057,True,User
CON003058,ACC000495,taylor.stone3058@atlassystems51.com,CEO,2026-01-19,,HS203058,SFCON003058,True,Champion
CON003059,ACC000433,cameron.brooks3059@catalystops.co,Demand Gen Manager,2025-04-24,,HS203059,SFCON003059,True,Technical Buyer
CON003060,ACC000363,quinn.bennett3060@nimbusplatform.ai,CFO,2026-04-08,,HS203060,SFCON003060,True,User
CON003061,ACC000292,jordan.stone3061@apexnetworks54.co,VP Sales,2025-12-14,,HS203061,SFCON003061,True,Technical Buyer
CON003062,ACC000141,maya.james3062@nimbusdata.ai,RevOps Manager,2025-09-25,,HS203062,SFCON003062,True,Influencer
CON003063,ACC000428,hayden.stone3063@catalystlabs53.com,Demand Gen Manager,2025-10-03,,HS203063,SFCON003063,False,Technical Buyer
CON003064,ACC000038,parker.long3064@vertexsolutions.com,IT Admin,2024-03-04,,HS203064,SFCON003064,False,User
CON003065,ACC000070,jamie.davis3065@catalystsolutions5.com,CFO,2025-11-30,,HS203065,SFCON003065,True,User
CON003066,ACC000371,avery.perry3066@bluepeakcloud.ai,CFO,2024-05-26,,HS203066,SFCON003066,True,Procurement
CON003067,ACC000018,casey.james3067@bluepeakdynamics.ai,Sales Manager,2026-05-11,,HS203067,SFCON003067,True,Procurement
CON003068,ACC000353,morgan.wright3068@pioneersolutions.com,IT Admin,2025-06-04,,HS203068,SFCON003068,True,Champion
CON003069,ACC000503,bailey.adams3069@keystoneplatform51.com,Operations Director,2025-12-05,,HS203069,SFCON003069,True,Procurement
CON003070,ACC000645,taylor.bennett3070@nimbuslabs52.com,Demand Gen Manager,2024-10-13,,HS203070,SFCON003070,True,Procurement
CON003071,ACC000543,cameron.perry3071@pioneerlabs30.co,CFO,2025-10-23,,HS203071,SFCON003071,True,User
CON003072,ACC000234,emerson.ward3072@novaworks.net,IT Admin,2026-04-05,,HS203072,SFCON003072,False,Technical Buyer
CON003073,ACC000348,logan.sullivan3073@bluepeakintelligen.com,Sales Ops Analyst,2024-08-26,,HS203073,SFCON003073,True,Technical Buyer
CON003074,ACC000103,reese.nelson3074@summitanalytics53.co,CFO,2024-12-22,,HS203074,SFCON003074,True,Champion
CON003075,ACC000503,maya.king3075@keystoneplatform51.com,Sales Manager,2025-09-30,,HS203075,SFCON003075,True,Technical Buyer
CON003076,ACC000419,jordan.nelson3076@brightdynamics13.co,Operations Director,2024-02-13,,HS203076,SFCON003076,True,User
CON003077,ACC000616,casey.bell3077@pioneerplatform96.io,CFO,2025-03-17,,HS203077,SFCON003077,True,User
CON003078,ACC000113,parker.ward3078@evergreenmarkets.co,Marketing Director,2024-10-05,,HS203078,SFCON003078,False,Influencer
CON003079,ACC000367,emerson.long3079@evergreenops.net,Sales Ops Analyst,2024-01-23,,HS203079,SFCON003079,False,Influencer
CON003080,ACC000481,riley.james3080@brightops12.co,CFO,2025-05-24,,HS203080,SFCON003080,True,User
CON003081,ACC000514,cameron.sullivan3081@pioneersystems.ai,CEO,2025-03-19,,HS203081,SFCON003081,True,Economic Buyer
CON003082,ACC000509,maya.wright3082@vertexsoftware45.co,CEO,2025-11-14,,HS203082,SFCON003082,True,Economic Buyer
CON003083,ACC000272,bailey.price3083@cobaltplatform66.co,Operations Director,2026-06-26,,HS203083,SFCON003083,True,User
CON003084,ACC000453,parker.foster3084@catalystsolutions7.com,Operations Director,2025-11-07,,HS203084,SFCON003084,True,Procurement
CON003085,ACC000043,elliot.perry3085@summitanalytics90.io,Demand Gen Manager,2026-04-28,,HS203085,SFCON003085,True,User
CON003086,ACC000084,casey.torres3086@summitsystems.ai,Marketing Director,2026-01-25,,HS203086,SFCON003086,True,Economic Buyer
CON003087,ACC000030,drew.long3087@brightanalytics25.com,IT Admin,2025-04-27,,HS203087,SFCON003087,True,Champion
CON003088,ACC000194,devon.young3088@keystoneplatform69.com,IT Admin,2024-09-02,,HS203088,SFCON003088,False,Influencer
CON003089,ACC000371,maya.bennett3089@bluepeakcloud.ai,RevOps Manager,2026-01-29,,HS203089,SFCON003089,True,Economic Buyer
CON003090,ACC000343,jordan.parker3090@brightsystems91.io,RevOps Manager,2024-12-19,,HS203090,SFCON003090,True,Technical Buyer
CON003091,ACC000577,quinn.adams3091@cobaltworks99.co,VP Sales,2025-06-23,,HS203091,SFCON003091,False,User
CON003092,ACC000117,alex.davis3092@novahealth.io,RevOps Manager,2025-10-14,,HS203092,SFCON003092,False,Influencer
CON003093,ACC000247,parker.murphy3093@nimbusdata29.net,CFO,2024-02-26,,HS203093,SFCON003093,False,Champion
CON003094,ACC000359,bailey.price3094@clearpathhealth19.ai,RevOps Manager,2024-12-24,,HS203094,SFCON003094,True,Technical Buyer
CON003095,ACC000533,kendall.price3095@keystonenetworks16.io,Sales Ops Analyst,2025-08-19,,,SFCON003095,False,Procurement
CON003096,ACC000199,quinn.parker3096@novacloud58.com,Operations Director,2026-05-17,,HS203096,SFCON003096,True,User
CON003097,ACC000289,taylor.parker3097@signalsoftware70.ai,CEO,2025-08-28,,HS203097,SFCON003097,True,Influencer
CON003098,ACC000211,hayden.brooks3098@atlashealth66.net,CEO,2024-07-12,,HS203098,SFCON003098,False,Influencer
CON003099,ACC000211,morgan.james3099@atlashealth66.net,Operations Director,2024-06-12,,HS203099,SFCON003099,True,Technical Buyer
CON003100,ACC000459,cameron.reed3100@pioneerplatform77.com,RevOps Manager,2025-02-08,,HS203100,SFCON003100,True,Influencer
CON003101,ACC000418,charlie.miller3101@vertexgroup.co,Marketing Director,2025-09-24,,HS203101,SFCON003101,True,Procurement
CON003102,ACC000428,hayden.davis3102@catalystlabs53.com,CEO,2025-07-29,,HS203102,SFCON003102,True,Influencer
CON003103,ACC000242,rowan.james3103@meridianintelligen.io,CEO,2026-06-15,,HS203103,SFCON003103,True,Champion
CON003104,ACC000182,charlie.kim3104@apexanalytics.net,Operations Director,2025-05-24,,HS203104,SFCON003104,True,Champion
CON003105,ACC000371,bailey.stone3105@bluepeakcloud.ai,VP Sales,2026-02-09,,HS203105,SFCON003105,True,User
CON003106,ACC000118,devon.james3106@meridianlabs60.com,VP Sales,2026-01-18,,HS203106,SFCON003106,True,Technical Buyer
CON003107,ACC000345,maya.gray3107@evergreenlabs24.ai,Sales Manager,2024-02-10,,HS203107,SFCON003107,True,Economic Buyer
CON003108,ACC000479,rowan.nelson3108@evergreenmarkets75.io,IT Admin,2025-07-23,,,SFCON003108,False,Influencer
CON003109,ACC000089,harper.foster3109@ironwooddata.co,IT Admin,2026-04-24,,HS203109,SFCON003109,True,Procurement
CON003110,ACC000535,taylor.torres3110@ironwoodhealth54.co,RevOps Manager,2024-04-03,,HS203110,SFCON003110,True,Economic Buyer
CON003111,ACC000177,bailey.long3111@pioneerhealth.net,Operations Director,2025-01-25,,HS203111,SFCON003111,True,Champion
CON003112,ACC000350,reese.young3112@keystonenetworks89.net,IT Admin,2024-09-16,,HS203112,SFCON003112,True,Influencer
CON003113,ACC000202,taylor.ross3113@clearpathlabs59.net,CEO,2024-04-24,,HS203113,SFCON003113,True,User
CON003114,ACC000137,skyler.ross3114@northstarworks5.com,Demand Gen Manager,2025-05-04,,HS203114,SFCON003114,False,User
CON003115,ACC000009,sam.kim3115@novamarkets.com,Demand Gen Manager,2025-01-19,,HS203115,,True,User
CON003116,ACC000407,charlie.brooks3116@meridiancloud.io,Marketing Director,2026-05-29,,HS203116,SFCON003116,True,User
CON003117,ACC000439,avery.james3117@signaldata41.co,VP Sales,2026-03-14,,HS203117,SFCON003117,True,Champion
CON003118,ACC000439,rowan.wright3118@signaldata41.co,CEO,2026-01-15,,HS203118,SFCON003118,False,User
CON003119,ACC000086,elliot.chen3119@atlashealth.net,RevOps Manager,2024-01-27,,HS203119,SFCON003119,True,Economic Buyer
CON003120,ACC000568,taylor.carter3120@pioneerdata32.net,Sales Manager,2025-04-11,,HS203120,SFCON003120,True,Technical Buyer
CON003121,ACC000143,quinn.perry3121@atlasops.ai,VP Sales,2024-07-21,,HS203121,SFCON003121,True,Procurement
CON003122,ACC000241,quinn.nelson3122@clearpathlabs95.ai,Demand Gen Manager,2026-06-20,,HS203122,SFCON003122,True,Influencer
CON003123,ACC000089,finley.kim3123@ironwooddata.co,Demand Gen Manager,2026-04-16,,HS203123,SFCON003123,True,Technical Buyer
CON003124,ACC000443,riley.kim3124@vertexhealth3.com,Sales Ops Analyst,2025-04-30,,HS203124,SFCON003124,True,Technical Buyer
CON003125,ACC000290,finley.carter3125@vertexhealth.net,Operations Director,2026-03-21,,HS203125,SFCON003125,True,Procurement
CON003126,ACC000498,logan.king3126@keystoneplatform46.co,IT Admin,2025-06-24,,HS203126,SFCON003126,True,Technical Buyer
CON003127,ACC000121,charlie.price3127@brightsoftware.ai,IT Admin,2024-06-25,,HS203127,SFCON003127,True,Economic Buyer
CON003128,ACC000182,alex.ross3128@apexanalytics.net,Operations Director,2025-12-11,,HS203128,SFCON003128,True,Procurement
CON003129,ACC000433,morgan.miller3129@catalystops.co,CFO,2025-05-03,,HS203129,SFCON003129,True,Technical Buyer
CON003130,ACC000383,drew.perry3130@bluepeakplatform.co,Sales Manager,2024-08-01,,HS203130,SFCON003130,False,Procurement
CON003131,ACC000430,riley.reed3131@clearpathintellige.co,Sales Ops Analyst,2026-01-23,,HS203131,SFCON003131,True,Procurement
CON003132,ACC000555,reese.carter3132@keystonesystems68.com,VP Sales,2025-11-18,,HS203132,SFCON003132,True,Procurement
CON003133,ACC000225,casey.ward3133@keystonedata.com,Demand Gen Manager,2024-02-26,,HS203133,SFCON003133,True,Technical Buyer
CON003134,ACC000424,morgan.brooks3134@nimbushealth75.com,IT Admin,2024-04-26,,HS203134,SFCON003134,True,Technical Buyer
CON003135,ACC000325,reese.ross3135@keystonecloud.co,Marketing Director,2026-04-03,,HS203135,,True,User
CON003136,ACC000584,elliot.sullivan3136@summitworks81.com,CEO,2025-08-18,,HS203136,SFCON003136,True,Technical Buyer
CON003137,ACC000179,reese.james3137@catalystops73.net,Marketing Director,2026-04-09,,HS203137,SFCON003137,True,Influencer
CON003138,ACC000216,reese.brooks3138@meridianops.io,CFO,2026-05-04,,HS203138,SFCON003138,True,Champion
CON003139,ACC000280,harper.adams3139@bluepeakplatform20.io,Sales Ops Analyst,2025-11-14,,HS203139,SFCON003139,True,Champion
CON003140,ACC000510,finley.torres3140@ironwoodgroup82.io,Sales Manager,2025-12-01,,HS203140,SFCON003140,True,Procurement
CON003141,ACC000378,jordan.perry3141@keystoneplatform.com,Operations Director,2024-08-26,,HS203141,SFCON003141,False,User
CON003142,ACC000409,charlie.patel3142@cobalthealth19.com,IT Admin,2025-12-22,,HS203142,SFCON003142,True,Influencer
CON003143,ACC000146,jordan.young3143@brightmarkets38.io,IT Admin,2026-06-10,,HS203143,SFCON003143,True,User
CON003144,ACC000366,avery.patel3144@meridiananalytics5.net,Sales Manager,2026-01-03,,HS203144,SFCON003144,True,User
CON003145,ACC000598,taylor.ross3145@bluepeakplatform47.ai,Sales Ops Analyst,2024-05-24,,HS203145,SFCON003145,True,Economic Buyer
CON003146,ACC000556,jordan.young3146@signalsolutions98.io,Sales Manager,2024-12-25,,HS203146,SFCON003146,True,Procurement
CON003147,ACC000012,skyler.foster3147@ironwoodnetworks.ai,Operations Director,2024-04-02,,HS203147,SFCON003147,False,User
CON003148,ACC000607,reese.king3148@bluepeakops21.net,Sales Manager,2026-05-25,,,SFCON003148,True,Influencer
CON003149,ACC000114,jamie.reed3149@nimbussystems13.io,RevOps Manager,2026-06-13,,HS203149,SFCON003149,False,Procurement
CON003150,ACC000085,avery.long3150@signalanalytics.net,Marketing Director,2025-09-08,,HS203150,SFCON003150,True,Economic Buyer
CON003151,ACC000366,jordan.patel3151@meridiananalytics5.net,IT Admin,2025-07-06,,HS203151,SFCON003151,True,Economic Buyer
CON003152,ACC000170,maya.bennett3152@nimbusgroup.co,Demand Gen Manager,2024-12-17,,HS203152,SFCON003152,True,Economic Buyer
CON003153,ACC000535,jordan.king3153@ironwoodhealth54.co,Marketing Director,2025-03-31,,HS203153,SFCON003153,True,Procurement
CON003154,ACC000046,devon.young3154@summitintelligence.net,Marketing Director,2024-03-02,,HS203154,SFCON003154,False,User
CON003155,ACC000265,riley.kim3155@catalystcloud14.com,Operations Director,2024-02-11,,HS203155,SFCON003155,True,Economic Buyer
CON003156,ACC000542,drew.gray3156@cobaltworks67.net,CFO,2025-01-13,,HS203156,SFCON003156,True,Economic Buyer
CON003157,ACC000164,avery.parker3157@northstarhealth86.com,Operations Director,2024-02-28,,HS203157,SFCON003157,True,Economic Buyer
CON003158,ACC000441,sam.ward3158@catalystintelligen.net,CFO,2025-08-10,,HS203158,SFCON003158,True,User
CON003159,ACC000406,morgan.adams3159@cobalthealth15.ai,CEO,2024-08-08,,HS203159,SFCON003159,False,Procurement
CON003160,ACC000114,logan.perry3160@nimbussystems13.io,CEO,2024-04-11,,HS203160,SFCON003160,True,Influencer
CON003161,ACC000642,quinn.perry3161@catalysthealth.ai,Operations Director,2025-05-20,,HS203161,SFCON003161,False,Influencer
CON003162,ACC000226,emerson.murphy3162@bluepeakdynamics93.io,CFO,2024-07-17,,HS203162,SFCON003162,True,Technical Buyer
CON003163,ACC000371,casey.james3163@bluepeakcloud.ai,Operations Director,2025-09-12,,HS203163,SFCON003163,True,Technical Buyer
CON003164,ACC000332,charlie.chen3164@brightdynamics96.io,VP Sales,2024-05-06,,HS203164,SFCON003164,False,Influencer
CON003165,ACC000480,taylor.bell3165@bluepeakcloud17.co,Sales Manager,2026-02-25,,HS203165,SFCON003165,False,User
CON003166,ACC000347,elliot.james3166@catalystplatform.net,CFO,2025-07-11,,HS203166,SFCON003166,True,Influencer
CON003167,ACC000641,cameron.james3167@nimbusdata25.net,RevOps Manager,2024-09-09,,HS203167,SFCON003167,True,Economic Buyer
CON003168,ACC000436,taylor.wright3168@vertexdynamics39.ai,Demand Gen Manager,2024-10-23,,HS203168,SFCON003168,True,Technical Buyer
CON003169,ACC000597,hayden.price3169@meridianplatform48.net,CFO,2026-01-29,,HS203169,SFCON003169,True,User
CON003170,ACC000621,alex.kim3170@signallabs78.net,Demand Gen Manager,2024-09-02,,HS203170,SFCON003170,False,Procurement
CON003171,ACC000350,alex.stone3171@keystonenetworks89.net,IT Admin,2025-05-17,,HS203171,SFCON003171,True,Procurement
CON003172,ACC000066,devon.miller3172@summitops30.io,Demand Gen Manager,2026-02-28,,HS203172,SFCON003172,True,User
CON003173,ACC000199,quinn.adams3173@novacloud58.com,Marketing Director,2025-03-03,,HS203173,SFCON003173,True,Influencer
CON003174,ACC000271,riley.wright3174@pioneerlabs53.com,CFO,2026-04-06,,HS203174,,True,User
CON003175,ACC000465,morgan.young3175@apexsolutions28.io,CFO,2025-04-29,,HS203175,SFCON003175,True,Procurement
CON003176,ACC000080,avery.stone3176@apexlabs.ai,CEO,2024-09-17,,HS203176,SFCON003176,True,Procurement
CON003177,ACC000268,logan.davis3177@ironwoodsystems13.co,Marketing Director,2024-10-10,,HS203177,SFCON003177,True,Procurement
CON003178,ACC000189,alex.bell3178@atlasgroup.com,Sales Manager,2025-08-21,,HS203178,SFCON003178,True,Influencer
CON003179,ACC000532,hayden.patel3179@northstarhealth.co,Sales Manager,2026-05-31,,HS203179,SFCON003179,True,User
CON003180,ACC000299,harper.adams3180@meridianhealth25.io,VP Sales,2024-03-12,,HS203180,SFCON003180,True,Champion
CON003181,ACC000028,logan.patel3181@keystonemarkets.io,VP Sales,2025-10-14,,HS203181,SFCON003181,True,Champion
CON003182,ACC000327,devon.brooks3182@cobaltsoftware99.net,Sales Manager,2025-07-10,,HS203182,SFCON003182,True,Procurement
