Email,First name,Last name,Company name,HubSpot Contact ID (synthetic),Salesforce Lead ID,Lead Source,Imported Funnel Stage,Lead Score,Industry,Segment,Region,Created Date,MQL Date,SQL Date,Form Submissions,Avg Conversion Score,Last Form Submission,Most Common Form,Email Sent Events,Email Delivered Events,Email Open Events,Email Click Events,Email Bounce Events,Email Unsubscribe Events
alex.young1001@apexsolutions85.ai,Alex,Young,Apex Solutions 85,HS101001,SFLED001001,Content Download,SQL,77,HR Tech,SMB,West,10/16/2025,11/4/2025,11/25/2025,2,32.5,12/12/2025,Contact Us,0,6,0,0,0,0
sam.king2291@summitgroup.io,Sam,King,Summit Group,HS102291,SFLED002291,Partner,MQL,81,SaaS,Enterprise,Central,6/16/2025,7/9/2025,,4,65,8/12/2025,CRM Audit,0,2,0,0,0,0
drew.bell1282@northstarsolutions.ai,Drew,Bell,Northstar Solutions 23,HS101282,SFLED001282,Outbound,Lead,0,Logistics Tech,Mid-Market,Northeast,6/25/2026,,,2,42.5,6/30/2026,Contact Us,0,4,0,0,0,0
rowan.torres2475@bluepeaksystems86.net,Rowan,Torres,BluePeak Systems 86,HS102475,SFLED002475,Referral,Lead,58,Logistics Tech,Mid-Market,Southeast,5/14/2026,,,2,35.5,6/24/2026,Contact Us,0,4,0,0,0,0
jamie.foster3764@summitmarkets97.com,Jamie,Foster,Summit Markets 97,HS103764,SFLED003764,Content Download,MQL,74,Healthcare Tech,SMB,Southeast,4/11/2026,4/28/2026,,1,47,5/7/2026,HubSpot-SFDC Checklist,0,5,0,0,0,0
skyler.brooks3320@cobaltanalytics36.io,Skyler,Brooks,Cobalt Analytics 36,HS103320,SFLED003320,LinkedIn,Lead,47,EdTech,SMB,International,2/11/2026,,,0,0,,,0,3,0,0,0,0
bailey.adams1134@clearpathlabs47.com,Bailey,Adams,Clearpath Labs 47,HS101134,SFLED001134,Organic Search,Lead,7,Logistics Tech,Mid-Market,Mountain,3/20/2026,,,2,61.5,5/21/2026,CRM Audit,0,4,0,0,0,0
sam.bell1514@cobaltdata.net,Sam,Bell,Cobalt Data,HS101514,SFLED001514,Outbound,Lead,43,Healthcare Tech,SMB,West,12/15/2025,,,0,0,,,0,1,0,0,0,0
elliot.sullivan949@vertexlabs77.net,Elliot,Sullivan,Vertex Labs 77,HS100949,SFLED000949,Organic Search,Disqualified,45,Manufacturing Tech,Mid-Market,Central,5/1/2026,,,1,27,6/3/2026,ROI Calculator,0,1,0,0,0,0
kendall.price702@ironwoodlabs39.io,Kendall,Price,Ironwood Labs 39,,SFLED000702,Partner,SQL,72,Ecommerce,SMB,Northeast,7/9/2025,7/13/2025,8/11/2025,3,55.66666667,9/11/2025,Contact Us,0,3,0,0,0,0
reese.adams1930@pioneersolutions.com,Reese,Adams,Pioneer Solutions,HS101930,SFLED001930,Webinar,Lead,85,FinTech,Enterprise,West,4/19/2025,,,1,50,5/10/2025,RevOps Playbook,0,2,0,0,0,0
devon.perry2193@northstarmarkets.co,Devon,Perry,Northstar Markets,HS102193,SFLED002193,Webinar,MQL,60,Ecommerce,Mid-Market,Northeast,11/6/2025,11/20/2025,,2,42,11/22/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
harper.wright3238@ironwoodsystems49.ai,Harper,Wright,Ironwood Systems 49,HS103238,SFLED003238,Paid Search,Lead,29,Healthcare Tech,SMB,Southeast,7/19/2025,,,2,56,8/18/2025,ROI Calculator,0,1,0,0,0,0
elliot.miller3766@atlassolutions.net,Elliot,Miller,Atlas Solutions,HS103766,SFLED003766,Outbound,SQL,75,SaaS,SMB,Central,3/22/2025,4/12/2025,3/29/2025,4,54.5,5/22/2025,Webinar Registration,0,2,0,0,0,0
harper.murphy3099@brightsystems.io,Harper,Murphy,Bright Systems,HS103099,SFLED003099,Content Download,Lead,75,HR Tech,SMB,West,5/30/2025,,,1,55,7/10/2025,Contact Us,0,1,0,0,0,0
charlie.gray1142@keystonecloud.co,Charlie,Gray,Keystone Cloud,HS101142,SFLED001142,Content Download,Subscriber,5,HR Tech,Enterprise,Central,1/28/2025,,,0,0,,,0,1,0,0,0,0
reese.foster880@brightdata15.ai,Reese,Foster,Bright Data 15,HS100880,SFLED000880,Outbound,Lead,31,Healthcare Tech,Mid-Market,Northeast,6/28/2026,,,2,74.5,6/30/2026,CRM Audit,0,2,0,0,0,0
rowan.torres1725@summitworks32.ai,Rowan,Torres,Summit Works 32,HS101725,SFLED001725,Partner,Lead,18,Healthcare Tech,SMB,West,8/16/2025,,,2,60.5,10/9/2025,Contact Us,0,2,0,0,0,0
logan.long717@vertexworks80.net,Logan,Long,Vertex Works 80,HS100717,SFLED000717,Outbound,Lead,49,Healthcare Tech,SMB,Northeast,4/11/2026,,,2,19,5/26/2026,RevOps Playbook,0,4,0,0,0,0
devon.bennett2278@ironwooddynamics22.co,Devon,Bennett,Ironwood Dynamics 22,HS102278,SFLED002278,Organic Search,Lead,53,Healthcare Tech,SMB,West,4/13/2026,,,3,35.66666667,5/18/2026,CRM Audit,0,4,0,0,0,0
cameron.carter3279@evergreenanalytics.io,Cameron,Carter,Evergreen Analytics 41,HS103279,SFLED003279,Webinar,MQL,51,Ecommerce,Enterprise,Mountain,6/21/2025,7/5/2025,,1,46,7/25/2025,HubSpot-SFDC Checklist,0,4,0,0,0,0
hayden.king1754@apexnetworks54.co,Hayden,King,Apex Networks 54,HS101754,SFLED001754,Organic Search,Subscriber,4,Logistics Tech,Enterprise,International,3/23/2025,,,0,0,,,0,4,0,0,0,0
maya.bell640@catalystsystems.ai,Maya,Bell,Catalyst Systems,HS100640,SFLED000640,Paid Search,Lead,50,Healthcare Tech,Mid-Market,International,2/25/2025,,,1,50,3/24/2025,HubSpot-SFDC Checklist,0,1,0,0,0,0
avery.gray3181@bluepeakops21.net,Avery,Gray,BluePeak Ops 21,HS103181,SFLED003181,Partner,Lead,69,Healthcare Tech,Mid-Market,Mountain,12/27/2025,,,1,75,1/4/2026,Demo Request,0,1,0,0,0,0
hayden.wright1689@apexgroup17.co,Hayden,Wright,Apex Group 17,HS101689,SFLED001689,Content Download,Lead,67,FinTech,Enterprise,Southeast,9/7/2025,,,1,58,10/27/2025,Demo Request,0,1,0,0,0,0
cameron.ward1055@catalystsoftware96.net,Cameron,Ward,Catalyst Software 96,HS101055,SFLED001055,Referral,Disqualified,55,Ecommerce,Mid-Market,International,8/22/2025,,,2,20,10/6/2025,Contact Us,0,5,0,0,0,0
cameron.bennett2192@cobaltlabs56.ai,Cameron,Bennett,Cobalt Labs 56,HS102192,SFLED002192,Outbound,Lead,43,Healthcare Tech,Enterprise,Northeast,6/13/2025,,,2,29,7/16/2025,RevOps Playbook,0,0,0,0,0,0
parker.parker1377@northstarsolutions.ai,Parker,Parker,Northstar Solutions 23,,SFLED001377,Organic Search,Subscriber,18,Logistics Tech,Mid-Market,Northeast,1/2/2025,,,2,36,1/9/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
parker.brooks3863@apexplatform59.net,Parker,Brooks,Apex Platform 59,HS103863,SFLED003863,Outbound,Lead,30,Manufacturing Tech,SMB,Mountain,4/8/2025,,,3,35,5/16/2025,Webinar Registration,0,3,0,0,0,0
casey.wright362@cobaltcloud5.co,Casey,Wright,Cobalt Cloud 5,HS100362,SFLED000362,Organic Search,Lead,36,Ecommerce,Mid-Market,West,3/8/2025,,,2,40,4/20/2025,Contact Us,0,0,0,0,0,0
maya.bennett690@bluepeaksolutions.net,Maya,Bennett,BluePeak Solutions,HS100690,SFLED000690,Direct,SQL,73,Cybersecurity,Mid-Market,West,8/29/2025,9/11/2025,10/7/2025,0,0,,,0,1,0,0,0,0
jamie.foster1993@cobaltlabs40.ai,Jamie,Foster,Cobalt Labs 40,HS101993,SFLED001993,Webinar,MQL,64,Logistics Tech,Mid-Market,International,4/8/2025,4/13/2025,,1,58,4/21/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
emerson.carter1501@summitdynamics97.net,Emerson,Carter,Summit Dynamics 97,HS101501,SFLED001501,LinkedIn,Lead,49,EdTech,Mid-Market,Mountain,9/29/2025,,,1,83,11/28/2025,Webinar Registration,0,2,0,0,0,0
quinn.sullivan3170@apexdata42.co,Quinn,Sullivan,Apex Data 42,HS103170,SFLED003170,Paid Search,Lead,55,FinTech,SMB,Southeast,3/25/2026,,,1,60,4/28/2026,Demo Request,0,2,0,0,0,0
kendall.adams3241@evergreengroup93.net,Kendall,Adams,Evergreen Group 93,HS103241,SFLED003241,Paid Search,Lead,16,HR Tech,Enterprise,Mountain,5/23/2026,,,1,40,6/29/2026,RevOps Playbook,0,2,0,0,0,0
jordan.ward2411@catalystworks.com,Jordan,Ward,Catalyst Works,HS102411,SFLED002411,Event,Lead,41,EdTech,SMB,International,6/26/2025,,,3,34,8/18/2025,RevOps Playbook,0,3,0,0,0,0
skyler.wright1620@clearpathmarkets.com,Blake,Murphy,Nimbus Ops,HS102465,,Partner,Lead,53,EdTech,Mid-Market,Central,11/6/2025,,,0,0,,,0,3,0,0,0,0
jamie.reed505@keystoneplatform46.co,Jamie,Reed,Keystone Platform 46,HS100505,SFLED000505,Partner,Subscriber,38,Cybersecurity,Mid-Market,Mountain,8/11/2025,,,1,33,9/6/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
hayden.ward1311@apexgroup.com,Hayden,Ward,Apex Group,HS101311,SFLED001311,Paid Search,Lead,3,FinTech,Enterprise,International,1/10/2025,,,2,23,2/25/2025,CRM Audit,0,0,0,0,0,0
casey.miller473@vertexhealth3.com,Casey,Miller,Vertex Health 3,,SFLED000473,Outbound,Lead,6,HR Tech,Mid-Market,Mountain,2/11/2025,,,1,34,3/14/2025,Contact Us,0,1,0,0,0,0
avery.ward388@ironwoodnetworks73.io,Avery,Ward,Ironwood Networks 73,HS100388,SFLED000388,Direct,Lead,39,Logistics Tech,Mid-Market,Central,7/24/2025,,,1,18,9/12/2025,Contact Us,0,1,0,0,0,0
hayden.patel3257@summithealth69.io,Hayden,Patel,Summit Health 69,HS103257,SFLED003257,Referral,Lead,63,HR Tech,Enterprise,Mountain,5/29/2025,,,1,50,6/28/2025,Demo Request,0,7,0,0,0,0
harper.brooks1332@cobalthealth15.ai,Harper,Brooks,Cobalt Health 15,HS101332,SFLED001332,Paid Search,Lead,48,Ecommerce,Enterprise,Central,7/26/2025,,,1,44,8/16/2025,Webinar Registration,0,3,0,0,0,0
parker.adams3897@clearpathlabs39.io,Parker,Adams,Clearpath Labs 39,HS103897,SFLED003897,Event,MQL,51,SaaS,Enterprise,Mountain,2/18/2025,2/24/2025,,2,70.5,3/30/2025,CRM Audit,0,1,0,0,0,0
riley.sullivan3505@atlaslabs13.net,Riley,Sullivan,Atlas Labs 13,HS103505,SFLED003505,Outbound,MQL,46,HR Tech,Mid-Market,Northeast,1/31/2025,2/20/2025,,0,0,,,0,2,0,0,0,0
skyler.stone4145@vertexdynamics.io,Skyler,Stone,Vertex Dynamics,HS104145,SFLED004145,Organic Search,Lead,94,FinTech,Mid-Market,Southeast,11/24/2025,,,0,0,,,0,5,0,0,0,0
